ADAPLAN,BIKERACK,DESTINAT_A,DESTINAT_B,DESTINAT_C,DESTINAT_D,EQPLAN,FARMEBT,FARMMRKT,FARMPOLICY_A,FARMPOLICY_B,FARMPOLICY_C,FARMPOLICY_D,FARMPOLICY_E,FEMMAT,FEMWEEK,FEMWORK,FOODCOUN,FOODSEC,GENMANDATE,GENPLAN,GENPLANUP,GENPLANYR,GOVSTRUCT_A,GOVSTRUCT_B,GOVSTRUCT_C,GOVSTRUCT_D,GOVSTRUCT_E,GOVSTRUCT_F,HEALTHFOOD_A,HEALTHFOOD_B,HEALTHFOOD_C,HLTHFOODLOW,LEADTEST,LOCALTAC,LOWINCOME,NR_adj_wt,OBPLAN_A,OBPLAN_B,OBPLAN_C,OBPLAN_D,OBPLAN_E,OBPLAN_F,OBPLAN_G,OTHAGREE,OTHCONTRACT,OTHFOOD,OTHGOV,OTHOWN,OTHPLAN_A,OTHPLAN_B,OTHPLAN_C,OTHPLAN_D,OTHPLAN_E,OTHSERVE,PAGOV_A,PAGOV_B,PAGOV_C,PARKPOL_A,PARKPOL_B,PARKPOL_C,PARKPOL_D,PARKPOL_E,PARKPOL_F,PHCOUNC_A,PHCOUNC_B,POPULATIONSIZE,POVERTY_BINARY,PUBAUTH,PUBCOMM_A,PUBCOMM_B,PUBCOMM_C,PUBCOMM_D,PUBCOMM_E,PUBCURRENT,PUBDEMAND,PUBLOC_A,PUBLOC_B,PUBLOC_C,PUBLOC_D,PUBLOC_E,PUBMODES,PUBMULTI,PUBSPECS,PUBTOD,PUBTRANS,REGION,REPTAC_A,REPTAC_B,SCHDOOR,SCHJOINT,SCHREC,SNAP,STOREOPEN_A,STOREOPEN_B,STOREOPEN_C,STRATUMC,STREETADOPT,STREETCOMP,STREETFORM,STREETGOV,STREETMEAS,STREETREVISE,STREETZERO,SU_ID,ZONECODE_A,ZONECODE_B,ZONECODE_C,ZONECODE_D,ZONECODE_E,ZONECODE_F,ZONECODE_G,ZONELOC,ZONEPOL,ZONEREM,ZONEREP_A,ZONEREP_B
1,2,97,97,97,97,4,97,3,2,2,2,2,2,1,2,1,97,77,97,2,97,97,2,1,2,1,2,2,2,2,2,97,1,2,97,5.0810550459,2,2,2,2,2,2,2,97,97,2,97,97,1,2,1,2,2,2,2,2,2,1,1,1,1,2,2,97,97,3,2,3,97,97,97,97,97,3,2,97,97,97,97,97,97,97,97,97,2,2,97,97,97,97,2,2,2,2,2,6,97,2,2,97,97,97,2,22004313,2,2,2,2,2,1,2,1,2,3,2,2
3,2,97,97,97,97,4,2,1,2,2,2,2,2,2,97,77,97,77,1,1,2,5,2,1,2,1,2,2,2,2,2,97,77,2,97,5.0810550459,2,2,1,1,2,1,77,97,97,2,97,97,1,2,1,2,2,2,2,2,2,1,1,1,1,1,1,97,97,3,2,2,97,97,97,97,97,3,2,97,97,97,97,97,97,97,97,97,2,2,97,97,97,97,2,2,2,2,2,6,97,2,2,97,97,97,2,22004314,2,98,77,77,77,1,77,1,2,3,2,1
3,2,97,97,97,97,4,2,1,1,77,77,2,77,2,97,2,97,2,1,1,1,3,2,2,2,2,2,2,2,2,2,97,1,2,97,5.710173913,98,98,98,98,98,98,98,97,97,2,97,97,2,2,2,2,2,2,2,2,1,1,2,1,1,2,2,97,97,2,1,3,97,97,97,97,97,3,2,97,97,97,97,97,97,97,97,97,2,2,97,97,97,97,2,2,77,77,77,6,97,2,2,97,97,97,2,22004315,2,2,1,2,2,2,2,1,2,3,2,1
77,2,97,97,97,97,4,2,1,1,2,2,2,2,1,3,2,97,2,1,1,1,5,2,1,2,1,2,2,2,2,2,97,2,2,97,5.0810550459,2,2,2,2,2,2,2,97,97,2,97,97,1,2,1,2,2,2,2,2,2,2,2,2,1,2,1,97,97,3,2,77,97,97,97,97,97,3,2,97,97,97,97,97,97,97,97,97,2,2,97,97,1,1,1,2,2,2,2,6,97,2,2,97,97,97,2,22004316,2,2,2,2,2,2,2,1,2,2,2,2
77,2,97,97,97,97,77,97,3,1,2,1,2,2,2,97,1,2,1,1,1,1,3,2,1,2,1,2,2,2,2,2,97,2,2,97,5.0810550459,98,98,98,98,98,98,98,97,97,2,97,97,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,77,2,3,2,3,97,97,97,97,97,3,2,97,97,97,97,97,2,97,97,97,1,2,97,97,97,97,77,2,2,77,2,6,97,77,2,97,97,97,2,22004318,2,1,2,2,2,1,77,1,2,3,2,1
77,2,97,97,97,97,77,2,1,1,1,1,2,2,2,97,2,97,2,77,1,2,2,2,1,2,1,2,2,2,2,2,97,77,2,97,5.0810550459,77,77,1,1,77,77,77,97,97,2,97,97,77,2,1,2,2,2,2,2,2,1,1,1,1,1,1,97,97,3,1,3,1,2,2,2,2,1,2,1,1,1,1,1,97,2,2,2,2,2,97,97,97,97,2,2,2,2,2,6,97,77,77,97,97,97,2,22004319,2,2,77,2,2,77,77,1,2,3,77,1
77,2,97,97,97,97,77,2,1,1,2,2,2,2,2,97,2,2,1,1,1,1,77,2,1,2,1,2,2,2,2,2,97,2,2,97,5.0810550459,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,3,2,3,97,97,97,97,97,3,2,97,97,97,97,97,2,97,97,97,1,2,97,97,97,97,2,2,2,2,2,6,77,1,2,1,77,1,2,22004320,2,1,77,77,77,1,1,1,2,3,2,1
77,2,97,97,97,97,77,97,77,77,1,2,2,2,2,97,2,97,2,1,1,2,2,1,1,2,1,2,2,2,2,2,97,77,2,97,5.710173913,2,1,1,1,2,1,1,97,97,1,2,97,1,1,1,1,2,77,2,2,2,2,1,1,1,2,2,97,97,2,2,1,97,97,97,97,97,3,2,97,97,97,97,97,2,97,97,97,1,2,97,97,1,2,1,77,2,2,2,6,97,2,77,97,97,97,2,22004321,2,2,2,1,2,1,2,1,1,3,2,1
77,2,97,97,97,97,4,2,1,2,2,2,2,2,2,97,1,97,77,77,1,5,3,2,1,2,1,2,2,2,2,2,97,77,2,97,5.0810550459,77,77,1,1,77,77,77,97,97,1,2,2,77,77,77,77,77,1,2,2,2,1,1,1,1,1,1,97,97,3,2,77,97,97,97,97,97,3,2,97,97,97,97,97,97,97,97,97,2,2,97,97,97,97,2,2,2,2,2,6,97,77,77,97,97,97,2,22004322,2,1,1,2,2,1,2,1,2,2,2,1
3,2,97,97,97,97,4,97,3,77,77,77,77,77,77,97,77,97,77,77,1,3,4,1,2,2,1,2,2,2,2,2,97,1,2,97,5.0810550459,2,2,2,1,1,1,1,97,97,1,2,97,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,97,97,3,2,3,97,97,97,97,97,3,2,97,97,97,97,97,2,97,97,97,1,2,97,97,97,97,77,2,2,2,2,6,97,2,2,97,97,97,2,22004324,2,1,1,2,2,1,2,1,77,3,2,1
3,2,97,97,97,97,4,77,1,2,2,2,2,2,2,97,2,97,2,1,1,5,3,1,98,98,1,98,98,2,2,2,97,2,2,97,5.0810550459,2,77,77,77,77,77,77,97,97,1,2,97,1,1,2,2,2,2,2,2,2,1,2,1,1,1,1,97,97,3,2,3,97,97,97,97,97,3,2,97,97,97,97,97,97,97,97,97,2,2,97,97,1,1,1,2,2,2,2,6,97,2,2,97,97,97,2,22004325,2,2,77,2,2,1,1,1,2,3,2,98
77,2,97,97,97,97,77,2,1,2,2,77,2,2,2,97,77,97,2,77,1,1,1,1,1,1,1,2,2,2,2,2,97,77,2,97,5.0810550459,77,77,1,1,77,77,77,97,97,2,97,97,77,77,1,1,77,2,1,77,77,1,1,1,1,77,77,97,97,3,2,1,97,97,97,97,97,3,2,97,97,97,97,97,97,97,97,97,77,2,97,97,97,97,77,2,2,2,2,6,97,77,77,97,97,97,77,22004328,2,2,2,2,2,77,77,1,2,3,2,1
77,2,97,97,97,97,77,97,2,1,77,77,2,2,2,97,77,97,2,77,1,1,4,2,1,2,1,2,2,2,2,2,97,77,2,97,6.3365608611,1,77,77,77,77,77,77,97,97,1,2,97,1,1,2,2,2,2,2,2,2,1,1,1,1,77,77,97,97,2,2,77,2,2,2,2,2,1,2,2,2,2,2,2,97,77,2,77,2,3,97,97,3,1,1,2,77,2,2,3,97,77,77,97,97,97,2,31005072,2,2,77,77,77,1,77,1,1,1,2,1
1,2,1,1,1,1,4,97,2,1,2,1,2,2,2,97,1,2,1,2,1,1,3,2,1,2,1,2,2,2,2,2,97,2,2,97,6.3365608611,2,2,1,2,1,2,2,97,2,1,2,1,1,2,1,2,2,1,2,2,1,1,1,1,1,2,2,2,2,2,2,2,97,97,97,97,97,2,1,2,1,2,2,2,97,2,2,2,2,3,97,97,3,1,1,2,2,2,2,3,97,2,2,97,97,97,2,31005077,1,1,1,2,2,2,2,1,1,2,2,2
77,2,1,1,1,1,4,97,3,1,2,1,2,2,2,97,1,97,2,97,2,97,97,1,1,2,1,2,2,2,2,2,97,1,2,97,6.9538599414,97,97,97,97,97,97,97,97,97,1,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,2,2,97,97,3,1,3,97,97,97,97,97,3,1,97,97,97,97,97,97,97,97,97,2,3,97,97,97,97,2,2,2,2,2,3,97,77,2,97,97,97,2,31005080,2,2,1,1,2,2,2,1,2,3,2,1
2,2,97,97,97,97,77,97,2,77,1,2,2,2,2,97,2,97,2,97,2,97,97,2,1,2,2,2,2,2,2,2,97,77,2,97,6.9538599414,97,97,97,97,97,97,97,97,97,2,97,97,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,97,97,3,2,3,97,97,97,97,97,3,2,97,97,97,97,97,97,97,97,97,2,3,97,97,97,97,3,2,2,2,2,3,97,77,77,97,97,97,77,31005084,77,77,77,77,77,1,2,1,2,2,2,2
1,2,1,2,1,1,4,97,3,1,1,2,2,2,2,97,1,97,2,2,1,4,5,2,1,2,1,2,2,2,2,2,97,2,2,2,6.3365608611,1,1,1,1,1,2,2,97,97,1,2,97,1,2,1,1,2,2,2,2,1,1,1,1,1,2,1,97,97,2,2,2,1,2,2,1,2,1,1,1,2,1,1,1,97,2,2,2,2,3,97,97,1,1,1,2,1,2,2,3,1,1,1,1,1,1,2,31005088,1,1,1,1,1,1,2,1,1,2,2,2
77,2,97,97,97,97,3,77,1,2,2,1,2,2,1,77,77,77,1,2,1,5,2,2,1,2,1,2,2,2,2,2,97,1,2,97,6.3365608611,2,1,1,1,1,2,2,97,97,2,97,97,1,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,97,97,97,97,97,3,2,97,97,97,97,97,97,97,97,97,2,3,97,97,97,97,77,2,2,2,2,3,97,2,2,97,97,97,2,31005097,2,2,2,2,2,1,2,1,2,2,2,2
77,77,97,97,97,97,77,77,1,77,77,77,77,77,1,77,1,97,77,97,77,97,97,2,1,2,1,1,1,77,77,77,97,77,77,97,6.3365608611,1,1,1,1,1,1,1,97,97,77,97,97,1,77,1,77,77,77,77,77,1,1,1,1,1,1,1,97,97,2,1,77,97,97,97,97,97,77,77,97,97,97,97,97,97,97,97,97,77,3,97,97,97,97,77,77,77,77,77,3,97,77,77,97,97,97,77,31005098,77,77,77,77,77,77,77,1,77,77,77,77
77,2,97,97,97,97,98,2,1,1,77,2,2,77,1,77,1,97,2,1,1,98,2,1,1,1,1,2,2,2,2,2,97,77,2,97,6.3365608611,1,1,1,1,1,2,77,97,97,2,97,97,98,1,1,1,98,2,1,1,2,2,1,1,1,1,1,97,97,2,2,1,97,97,97,97,97,3,2,97,97,97,97,97,1,97,97,97,1,3,97,97,2,1,1,2,2,2,2,3,1,1,1,1,2,1,2,31005101,2,1,1,1,2,1,2,1,1,3,2,1
3,2,97,97,97,97,2,97,3,1,2,2,2,2,2,97,77,97,2,2,1,3,5,1,1,2,1,2,2,2,2,2,97,2,1,97,6.1383145046,1,1,1,1,2,2,2,97,97,2,97,97,1,1,2,1,2,77,1,2,1,2,2,1,2,2,1,97,97,1,2,1,97,97,97,97,97,3,2,97,97,97,97,97,1,97,97,97,1,3,2,1,97,97,77,2,2,2,2,3,97,2,2,97,97,97,2,31005103,2,1,2,2,2,1,2,1,1,2,2,1
77,2,1,2,2,2,4,97,2,1,1,1,2,1,1,1,77,97,77,97,2,97,97,2,2,2,2,2,2,2,2,2,97,1,2,98,6.3365608611,97,97,97,97,97,97,97,97,97,2,97,97,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,97,97,2,1,3,97,97,97,97,97,3,1,97,97,97,97,97,97,97,97,97,2,3,97,97,97,97,2,77,1,2,2,3,97,2,77,97,97,97,77,31005105,2,2,2,2,2,2,2,1,2,2,2,2
77,2,97,97,97,97,3,2,1,1,1,1,2,2,1,2,2,1,1,97,2,97,97,2,1,2,1,2,1,2,2,2,97,1,2,97,6.3365608611,2,77,77,77,1,77,1,97,97,2,97,97,1,2,1,77,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,1,97,97,97,97,97,2,2,1,1,1,1,1,1,2,1,2,1,3,97,97,97,97,2,2,2,2,2,3,97,77,77,97,97,97,2,31005106,2,2,2,2,2,1,1,1,2,2,2,1
77,77,97,97,97,97,77,2,1,1,1,1,77,77,1,2,1,97,77,97,77,97,97,2,1,1,1,1,77,77,77,77,97,77,2,97,6.3365608611,77,1,1,77,1,77,77,97,97,1,77,97,77,77,1,1,77,77,77,77,1,1,1,1,77,77,77,97,97,2,1,3,97,97,97,97,97,77,77,97,97,97,97,97,97,97,97,97,77,3,97,97,77,77,1,77,77,2,77,3,97,77,77,97,97,97,77,31005109,77,77,98,77,77,77,77,1,77,77,1,1
77,77,97,97,97,97,77,97,2,77,77,77,77,77,77,97,77,97,77,97,77,97,97,2,1,2,1,77,77,77,77,77,97,1,77,97,6.3365608611,77,77,1,1,1,2,1,97,97,77,97,97,1,77,1,2,2,77,2,2,1,1,1,1,1,1,77,97,97,2,1,3,97,97,97,97,97,3,2,97,97,97,97,97,97,97,97,97,2,3,97,97,1,1,1,77,77,77,77,3,97,77,77,97,97,97,98,31005110,77,77,77,77,77,77,77,1,77,77,77,1
77,2,97,97,97,97,4,77,1,2,2,2,2,2,2,97,1,97,2,2,1,1,4,98,1,98,1,98,98,2,2,2,97,2,2,97,6.3365608611,2,2,1,77,1,2,1,97,97,2,97,97,1,2,2,1,98,2,2,77,1,1,1,77,1,1,1,97,97,2,2,3,97,97,97,97,97,3,77,97,97,97,97,97,97,97,97,97,77,3,97,97,97,97,2,77,2,2,2,3,97,77,77,97,97,97,77,31005111,2,2,77,77,2,77,2,1,77,2,77,1
1,2,97,97,97,97,2,2,1,1,2,2,2,1,1,2,2,97,2,1,1,4,5,2,2,2,1,1,2,1,1,1,2,1,2,97,6.9538599414,1,1,1,1,1,1,1,97,97,1,2,97,1,2,1,1,2,2,2,2,2,1,1,1,1,1,1,97,97,3,2,3,97,97,97,97,97,3,2,97,97,97,97,97,97,97,97,97,2,3,97,97,1,1,1,2,2,2,2,3,5,1,77,1,1,4,1,31005113,1,1,1,77,77,77,1,1,77,3,1,1
2,2,97,97,97,97,77,1,1,1,77,77,1,1,1,2,2,77,1,97,2,97,97,2,1,2,1,2,2,2,2,2,97,77,2,97,6.3365608611,2,2,2,2,2,2,2,97,97,1,2,97,1,2,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,1,77,97,97,97,97,97,3,2,97,97,97,97,97,97,97,97,97,2,3,97,97,97,97,2,77,2,2,2,3,97,2,2,97,97,97,2,31005120,2,2,77,77,2,77,2,1,2,2,2,1
2,2,97,97,97,97,2,2,1,1,77,77,2,2,1,2,2,1,1,97,2,97,97,1,1,2,1,2,2,2,2,2,97,1,2,98,6.3365608611,98,98,98,98,98,98,98,97,97,2,97,97,1,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,2,1,3,97,97,97,97,97,3,2,97,97,97,97,97,1,97,97,97,1,3,97,97,97,97,2,2,1,2,2,3,97,2,2,97,97,97,2,31005122,77,2,1,77,2,2,2,1,1,2,2,1
77,2,97,97,97,97,2,97,2,1,2,2,2,1,1,1,77,97,2,2,1,1,2,2,1,2,1,2,2,2,2,2,97,1,2,2,6.3365608611,1,1,1,1,1,2,1,97,97,1,2,2,1,2,1,77,2,1,2,2,2,1,1,1,1,2,2,97,97,2,2,1,97,97,97,97,97,3,2,97,97,97,97,97,97,97,97,97,2,3,97,97,1,1,1,77,1,1,2,3,97,77,2,97,97,97,2,31005123,2,1,2,2,2,2,2,1,2,2,2,1
2,77,1,2,1,1,3,2,1,1,77,2,2,2,1,3,77,97,2,97,2,97,97,1,1,1,1,1,77,77,77,77,97,77,2,97,6.3365608611,77,77,77,1,1,77,77,97,97,2,97,97,1,77,1,77,77,2,2,2,1,1,1,1,1,77,1,97,97,2,1,2,1,2,2,1,77,1,1,1,2,1,1,1,77,2,1,2,1,3,97,97,97,97,77,1,77,77,77,3,97,77,77,97,97,97,77,31005125,2,2,2,2,2,2,2,1,2,2,77,77
1,1,97,97,97,97,2,2,1,1,2,2,2,2,1,3,1,2,1,1,1,4,5,1,1,1,1,2,2,2,2,2,97,2,1,97,6.1383145046,1,1,1,1,1,1,1,97,97,2,97,97,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,77,77,1,2,1,1,2,2,1,98,1,2,1,2,1,1,1,1,2,1,2,1,3,2,1,3,1,1,2,2,2,2,3,97,2,1,97,97,97,2,31005128,1,1,1,1,1,1,2,1,2,2,2,1
2,2,97,97,97,97,4,2,1,1,2,2,2,1,1,77,77,2,1,97,2,97,97,2,1,2,1,2,2,2,2,2,97,77,2,97,6.3365608611,98,2,2,2,1,2,2,97,97,1,2,97,1,2,1,1,2,2,2,2,2,1,1,98,1,2,2,77,1,2,1,3,97,97,97,97,97,3,2,97,97,97,97,97,97,97,97,97,2,3,97,97,97,97,2,2,2,2,2,3,97,2,2,97,97,97,2,31005130,2,2,1,2,2,1,2,1,2,1,2,1
2,2,97,97,97,97,4,97,4,2,2,2,2,2,2,97,2,97,2,1,1,1,1,2,1,2,2,2,2,2,2,2,97,2,2,97,6.9538599414,2,2,2,1,1,2,2,97,97,2,97,97,1,2,2,2,2,2,1,2,1,2,2,1,2,2,2,97,97,3,1,2,1,2,2,2,2,1,2,3,3,2,3,3,97,77,2,77,2,3,97,97,97,97,3,2,2,2,2,3,97,2,2,97,97,97,2,31005132,2,2,1,2,2,1,2,1,2,3,2,1
77,1,97,97,97,97,2,1,1,1,77,2,2,77,2,97,77,1,1,1,1,1,4,1,1,1,1,2,2,2,2,2,97,77,1,97,6.3365608611,1,1,1,1,1,2,2,97,97,1,2,77,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,2,2,1,77,1,2,2,2,2,2,2,2,77,77,77,1,3,2,1,77,2,1,77,2,2,2,3,2,1,77,1,77,2,1,31005134,1,2,1,1,2,1,2,1,2,77,2,1
1,2,97,97,97,97,3,97,2,1,2,2,2,2,1,2,2,2,1,1,1,1,3,2,1,2,1,2,2,2,2,2,97,1,2,97,6.3365608611,1,1,1,1,1,2,2,97,97,2,97,97,1,1,1,1,2,2,2,2,2,1,1,1,1,2,2,2,2,2,1,2,1,2,2,1,2,1,2,1,1,1,1,1,97,2,2,2,2,3,97,97,1,1,1,2,2,2,2,3,97,2,2,97,97,97,2,31005135,2,1,1,1,2,1,2,1,1,2,2,1
3,1,97,97,97,97,2,2,1,1,2,2,2,2,2,97,2,97,2,1,1,1,5,2,1,2,1,2,2,2,2,2,97,77,1,97,6.3365608611,1,1,2,2,2,2,2,97,97,2,97,97,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,97,97,2,2,3,1,2,2,1,2,1,2,77,77,77,1,1,97,2,2,2,2,3,2,1,97,97,2,2,2,2,2,3,97,2,2,97,97,97,2,31005136,2,1,1,2,1,1,2,1,1,3,2,1
1,2,1,2,2,2,3,2,1,1,1,1,1,2,1,2,2,97,2,1,1,2,5,2,1,2,1,1,2,2,2,2,97,1,2,2,6.9538599414,1,1,1,1,1,2,2,97,97,2,97,1,1,2,1,2,2,1,2,2,1,1,1,1,1,2,2,97,97,3,2,1,97,97,97,97,97,3,1,97,97,97,97,97,97,97,97,97,2,3,97,97,3,1,1,2,1,1,2,3,2,1,2,4,2,2,1,31005141,1,1,1,1,1,1,2,1,2,2,1,1
77,1,1,2,1,2,2,2,1,1,2,2,1,2,2,97,77,97,2,1,1,1,5,2,1,2,1,2,2,2,2,2,97,2,2,97,6.3365608611,1,1,1,1,1,2,1,97,97,2,97,97,1,2,1,1,2,2,1,2,1,1,1,1,1,1,1,97,97,2,2,1,1,2,2,1,2,1,1,77,77,77,77,77,97,1,1,2,2,3,97,97,1,2,1,2,2,2,2,3,1,1,2,1,2,1,1,31005142,1,1,2,2,1,1,2,1,2,2,2,1
3,2,1,77,1,77,2,97,3,2,2,2,2,2,2,97,2,97,2,1,1,1,5,2,1,2,1,2,2,2,2,2,97,2,2,97,6.3365608611,2,1,1,1,2,2,2,97,97,1,2,97,1,98,98,98,98,2,2,2,2,1,1,1,1,1,1,97,97,2,2,2,1,2,2,1,2,1,1,1,3,1,1,1,1,2,2,2,1,3,97,97,1,1,1,2,2,2,2,3,2,1,2,2,1,1,1,31005143,1,1,1,1,2,1,2,1,2,3,2,1
1,2,1,77,1,77,2,2,1,2,2,2,2,2,2,97,2,97,2,1,1,2,5,1,1,2,1,2,2,2,2,2,97,1,2,97,6.3365608611,1,1,1,1,1,2,2,97,97,2,97,97,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,97,97,2,2,1,1,2,2,1,2,1,1,2,2,2,2,2,97,1,2,2,2,3,97,97,97,97,2,2,2,2,2,3,2,1,2,1,2,5,2,31005145,1,1,1,2,1,1,2,1,2,2,2,2
77,77,1,3,1,1,4,97,4,77,77,77,77,77,2,97,1,77,1,97,77,97,97,1,1,2,1,2,2,77,77,77,97,77,77,97,6.3365608611,97,97,97,97,97,97,97,97,97,2,97,97,77,77,77,77,77,77,2,2,1,1,1,1,1,1,1,77,77,2,2,77,1,2,2,1,1,1,1,77,3,3,77,77,97,77,77,77,98,3,97,97,3,1,1,77,77,77,77,3,97,77,77,97,97,97,77,31005146,77,77,77,77,77,77,77,1,2,3,77,77
2,1,97,97,97,97,4,97,4,2,2,2,2,2,2,97,1,97,2,1,1,2,5,2,1,2,1,2,2,2,2,2,97,2,2,97,6.9538599414,2,2,1,2,2,2,1,97,97,2,97,97,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,97,97,3,2,2,97,97,97,97,97,3,2,97,97,97,97,97,97,97,97,97,2,3,97,97,97,97,3,2,2,2,2,3,97,2,77,97,97,97,2,31005147,2,2,2,1,1,2,2,1,2,3,2,2
77,2,97,97,97,97,4,97,3,1,2,2,2,2,2,97,2,97,2,97,2,97,97,2,2,2,2,2,2,2,2,2,97,2,2,97,6.3365608611,2,2,2,2,2,2,2,97,97,1,2,97,1,2,2,2,2,2,2,2,2,1,2,1,1,2,2,97,97,2,1,1,97,97,97,97,97,3,2,97,97,97,97,97,2,97,97,97,1,3,97,97,1,1,1,2,2,2,2,3,97,2,2,97,97,97,2,31005148,2,2,2,1,2,1,2,1,2,2,2,2
77,2,97,97,97,97,4,2,1,1,2,2,2,2,77,97,77,97,2,77,1,77,77,2,1,2,1,1,2,2,2,2,97,77,2,97,6.3365608611,2,2,2,2,2,2,2,97,97,2,97,97,1,2,2,2,2,2,2,2,2,1,1,1,2,2,2,97,97,2,1,1,97,97,97,97,97,3,2,97,97,97,97,97,2,97,97,97,1,3,97,97,97,97,2,2,2,2,2,3,97,2,2,97,97,97,2,31005151,2,2,2,2,2,1,2,1,2,2,2,1
1,1,97,97,97,97,2,2,1,1,2,2,2,2,1,2,1,1,1,1,1,1,5,1,1,1,1,2,2,2,2,2,97,2,2,2,6.1383145046,1,1,1,1,1,2,77,97,97,1,2,97,1,1,1,1,77,2,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,2,2,1,77,1,2,1,1,1,1,1,1,1,1,1,1,3,97,97,1,1,1,2,2,2,1,3,2,1,1,1,2,1,77,31005155,1,1,1,1,1,1,1,1,2,2,2,77
2,77,1,1,1,1,77,77,1,77,77,77,77,77,2,97,77,97,77,97,77,97,97,2,1,2,1,2,2,77,77,77,97,77,2,97,6.3365608611,97,97,97,97,97,97,97,97,97,1,2,97,77,77,77,77,77,2,77,77,77,1,1,1,1,1,1,97,97,2,2,2,1,2,2,2,1,1,1,77,77,77,77,77,97,77,77,77,2,3,97,97,3,1,1,77,77,77,77,3,97,2,77,97,97,97,77,31005156,77,77,77,77,77,77,77,1,77,3,77,1
77,2,97,97,97,97,4,97,98,98,98,98,98,98,98,97,98,97,98,1,1,1,5,1,1,2,1,2,2,98,98,98,97,98,1,97,6.1383145046,1,1,1,1,77,2,77,97,97,1,77,97,1,1,1,1,2,98,2,2,1,1,1,1,1,1,1,97,97,1,2,1,1,2,1,77,1,1,2,77,77,77,77,77,97,1,77,77,2,3,98,98,1,1,1,98,98,98,98,3,1,1,2,1,2,5,2,31005157,1,1,1,1,1,1,2,1,1,3,2,2
77,1,1,1,1,1,2,97,3,2,2,2,2,2,2,97,77,97,77,1,1,2,3,1,1,2,1,2,2,2,2,2,97,77,2,97,6.3365608611,1,1,1,1,1,2,2,97,97,1,2,97,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,97,97,2,2,1,1,2,2,1,1,1,1,1,2,1,1,77,1,2,2,1,1,3,97,97,97,97,2,77,2,2,2,3,2,1,2,1,77,4,77,31005158,2,1,2,1,1,1,2,1,1,2,2,2
1,1,97,97,97,97,4,97,4,2,2,2,2,2,1,1,1,97,2,1,1,4,4,2,2,2,2,2,2,2,2,2,97,77,2,97,6.9538599414,1,2,1,1,2,2,1,97,97,2,97,97,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,97,97,3,2,2,1,2,2,1,2,1,2,3,3,3,1,1,97,2,1,2,2,3,97,97,97,97,2,2,2,2,2,3,97,2,1,97,97,97,77,31005160,2,2,1,1,1,1,2,1,2,2,2,2
1,2,1,1,1,1,3,2,1,1,1,2,2,2,1,3,1,2,1,1,1,1,1,2,1,2,2,2,2,2,2,2,97,2,2,97,6.3365608611,1,1,1,1,2,1,1,97,97,1,2,97,1,2,2,1,2,2,1,2,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,1,2,1,1,2,2,2,2,2,2,2,1,2,1,3,97,97,97,97,2,2,2,2,2,3,1,1,1,3,1,1,2,31005161,2,1,1,1,2,1,2,1,2,3,2,2
77,2,97,97,97,97,2,97,4,2,2,2,2,2,2,97,2,97,77,1,1,2,5,2,1,2,1,2,2,2,2,2,97,1,2,77,6.9538599414,2,2,1,2,2,1,1,97,97,2,97,2,1,2,1,1,2,1,2,2,2,1,77,1,1,1,1,97,97,3,1,1,2,2,2,2,1,1,2,2,2,2,2,2,97,2,2,2,2,3,97,97,97,97,2,2,2,1,2,3,97,2,2,97,97,97,2,31005164,2,2,2,2,2,2,2,1,2,3,2,2
1,2,1,1,1,1,2,2,1,1,77,2,2,2,1,4,1,97,2,1,1,4,5,1,1,2,1,2,2,2,2,2,97,1,2,97,6.3365608611,2,1,1,1,1,1,1,97,97,1,2,97,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,97,97,2,2,1,1,2,2,1,2,1,1,77,77,77,77,77,97,77,77,1,2,3,97,97,97,97,77,2,2,2,2,3,1,1,2,1,77,5,2,31005165,1,1,1,77,2,1,1,1,1,77,2,1
